user,sum_score,mean_score,degree,closeness,betweenness,load,eigenvector,listed,followers,reply_sent,reply_recieved,mention_sent,mention_recieved,tweet_sent,tweet_recieved
UrRainness,0.10012051265303627,0.10012051265303627,0.0,0.0,0.0,0.0,0.0,0.0002316423442205235,2.2009400224044643e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
woah_nessa,0.10012021581252384,0.10012021581252384,0.00037764350453172205,0.0,0.0,0.0,0.0,0.00019303528685043624,5.7648052469673416e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
travofoz,0.10011979435461893,0.10011979435461893,0.00037764350453172205,0.0,0.0,0.0,0.0,0.0002316423442205235,1.4826416050507061e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
MrWillieJones,0.10011972068298639,0.10011972068298639,0.0,0.0,0.0,0.0,0.0,0.0002316423442205235,1.4089699725016027e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
ohsnap_itsron,0.10011966542926196,0.10011966542926196,0.00037764350453172205,0.0,0.0,0.0,0.0,0.0002316423442205235,1.3537162480897752e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
mayukh77,0.10011960096658348,0.10011960096658348,0.0,0.0,0.0,0.0,0.0,0.0002316423442205235,1.2892535696093097e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
aloleeeee,0.10011591523097378,0.10011591523097378,0.0,0.0,0.0,0.0,0.0,0.00019303528685043624,1.4642236969134304e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
N3RKYPLAYS,0.10011576788770868,0.10011576788770868,0.0,0.0,0.0,0.0,0.0,0.00019303528685043624,1.3168804318152235e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
PushkarTweeting,0.10011501735795207,0.10011501735795207,0.0007552870090634442,0.0,0.0,0.0,0.0,0.00019303528685043624,5.663506752212325e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
BarbiesGotAGun,0.10011476656221,0.10011476656221,0.0,0.0,0.0,0.0,0.0,0.000154428229480349,4.1762606701273e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
lilbbygrlxo,0.1001143640428926,0.1001143640428926,0.0,0.0,0.0,0.0,0.0,0.0,9.853580853442581e-06,1.0,0.0011337868480725624,0.0,0.0,0.0,0.0
BapnaVijay,0.10011428116230599,0.10011428116230599,0.0,0.0,0.0,0.0,0.0,0.0,9.024774987265168e-06,1.0,0.0011337868480725624,0.0,0.0,0.0,0.0
Hayat225836,0.10011389438623511,0.10011389438623511,0.0,0.0,0.0,0.0,0.0,0.0,5.157014278437239e-06,1.0,0.0011337868480725624,0.0,0.0,0.0,0.0
Glaakso,0.10011368718476857,0.10011368718476857,0.0,0.0,0.0,0.0,0.0,0.0,3.084999612993705e-06,1.0,0.0011337868480725624,0.0,0.0,0.0,0.0
louisemay1976,0.10011364574447523,0.10011364574447523,0.0,0.0,0.0,0.0,0.0,0.0,2.6705966799049986e-06,1.0,0.0011337868480725624,0.0,0.0,0.0,0.0
UnCuTKally,0.10011360623399732,0.10011360623399732,0.00037764350453172205,0.0,0.0,0.0,0.0,0.000154428229480349,3.015932457478921e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
6athory,0.1001134523564398,0.1001134523564398,0.0,0.0,0.0,0.0,0.0,0.0,7.367163254910341e-07,1.0,0.0011337868480725624,0.0,0.0,0.0,0.0
AsmenAnn,0.10011343393853167,0.10011343393853167,0.0,0.0,0.0,0.0,0.0,0.0,5.525372441182756e-07,1.0,0.0011337868480725624,0.0,0.0,0.0,0.0
212killakam,0.10011342205491595,0.10011342205491595,0.0,0.0,0.0,0.0,0.0,0.000154428229480349,2.8317533761061622e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0
incredibleirian,0.10011341091614649,0.10011341091614649,0.00037764350453172205,0.0,0.0,0.0,0.0,0.0,3.223133924023274e-07,1.0,0.0011337868480725624,0.0,0.0,0.0,0.0
Christy00216303,0.10011338789376131,0.10011338789376131,0.00037764350453172205,0.0,0.0,0.0,0.0,0.0,9.208954068637926e-08,1.0,0.0011337868480725624,0.0,0.0,0.0,0.0
